Rok,Województwo,Populacja,Specjalność komórki,Liczba porad AOS,Liczba porad AOS/1 tys. mieszk.,Liczba poradni AOS,Liczba poradni AOS/10 tys. mieszk.
2019,świętokrzyskie,1233961,poradnia audiologiczna,6682,5.42,4,0.03
2019,świętokrzyskie,1233961,poradnia chemioterapii,23636,19.15,1,0.01
2019,świętokrzyskie,1233961,poradnia chirurgii klatki piersiowej,6426,5.21,2,0.02
2019,świętokrzyskie,1233961,poradnia chirurgii naczyniowej,10892,8.83,5,0.04
2019,świętokrzyskie,1233961,poradnia chirurgii ogólnej,175854,142.51,37,0.3
2019,świętokrzyskie,1233961,poradnia chirurgii ogólnej dla dzieci,16221,13.15,7,0.06
2019,świętokrzyskie,1233961,poradnia chirurgii onkologicznej,38708,31.37,12,0.1
2019,świętokrzyskie,1233961,poradnia chirurgii szczękowo-twarzowej,4177,3.39,2,0.02
2019,świętokrzyskie,1233961,poradnia chirurgii urazowo-ortopedycznej,223265,180.93,32,0.26
2019,świętokrzyskie,1233961,poradnia chirurgii urazowo-ortopedycznej dla dzieci,18759,15.2,7,0.06
2019,świętokrzyskie,1233961,poradnia chorób metabolicznych,4951,4.01,7,0.06
2019,świętokrzyskie,1233961,poradnia chorób naczyń,7641,6.19,4,0.03
2019,świętokrzyskie,1233961,poradnia chorób płuc,16481,13.36,11,0.09
2019,świętokrzyskie,1233961,poradnia chorób płuc dla dzieci,2669,2.16,1,0.01
2019,świętokrzyskie,1233961,poradnia chorób zakaźnych,5205,4.22,2,0.02
2019,świętokrzyskie,1233961,poradnia chorób zakaźnych dla dzieci,3048,2.47,2,0.02
2019,świętokrzyskie,1233961,poradnia dermatologiczna,144964,117.48,33,0.27
2019,świętokrzyskie,1233961,poradnia diabetologiczna,74289,60.2,29,0.24
2019,świętokrzyskie,1233961,poradnia diabetologiczna dla dzieci,2671,2.16,1,0.01
2019,świętokrzyskie,1233961,poradnia endokrynologiczna,79010,64.03,22,0.18
2019,świętokrzyskie,1233961,poradnia endokrynologiczna dla dzieci,2220,1.8,1,0.01
2019,świętokrzyskie,1233961,poradnia endokrynologiczno-ginekologiczna,4550,3.69,3,0.02
2019,świętokrzyskie,1233961,poradnia foniatryczna,1579,1.28,1,0.01
2019,świętokrzyskie,1233961,poradnia gastroenterologiczna,18354,14.87,10,0.08
2019,świętokrzyskie,1233961,poradnia gastroenterologiczna dla dzieci,1622,1.31,1,0.01
2019,świętokrzyskie,1233961,poradnia genetyczna,6481,5.25,2,0.02
2019,świętokrzyskie,1233961,poradnia geriatryczna,352,0.29,3,0.02
2019,świętokrzyskie,1233961,poradnia ginekologiczna dla dziewcząt,1361,1.1,2,0.02
2019,świętokrzyskie,1233961,poradnia ginekologii onkologicznej,6899,5.59,1,0.01
2019,świętokrzyskie,1233961,poradnia gruźlicy i chorób płuc,53170,43.09,15,0.12
2019,świętokrzyskie,1233961,poradnia gruźlicy i chorób płuc dla dzieci,4786,3.88,3,0.02
2019,świętokrzyskie,1233961,poradnia hematologiczna,13624,11.04,3,0.02
2019,świętokrzyskie,1233961,poradnia hepatologiczna,7394,5.99,4,0.03
2019,świętokrzyskie,1233961,poradnia immunologiczna,215,0.17,1,0.01
2019,świętokrzyskie,1233961,poradnia kardiochirurgiczna,882,0.71,1,0.01
2019,świętokrzyskie,1233961,poradnia kardiologiczna,130709,105.93,38,0.31
2019,świętokrzyskie,1233961,poradnia kardiologiczna dla dzieci,10439,8.46,7,0.06
2019,świętokrzyskie,1233961,poradnia leczenia bólu,3820,3.1,4,0.03
2019,świętokrzyskie,1233961,poradnia leczenia niepłodności,2764,2.24,1,0.01
2019,świętokrzyskie,1233961,poradnia leczenia zeza,3272,2.65,3,0.02
2019,świętokrzyskie,1233961,poradnia logopedyczna,42923,34.78,32,0.26
2019,świętokrzyskie,1233961,poradnia medycyny sportowej,4882,3.96,5,0.04
2019,świętokrzyskie,1233961,poradnia nefrologiczna,10517,8.52,8,0.06
2019,świętokrzyskie,1233961,poradnia nefrologiczna dla dzieci,4911,3.98,3,0.02
2019,świętokrzyskie,1233961,poradnia neonatologiczna,6163,4.99,9,0.07
2019,świętokrzyskie,1233961,poradnia neurochirurgiczna,5766,4.67,3,0.02
2019,świętokrzyskie,1233961,poradnia neurologiczna,174392,141.33,53,0.43
2019,świętokrzyskie,1233961,poradnia neurologiczna dla dzieci,12756,10.34,4,0.03
2019,świętokrzyskie,1233961,poradnia okresu przekwitania,907,0.74,1,0.01
2019,świętokrzyskie,1233961,poradnia okulistyczna,185359,150.21,57,0.46
2019,świętokrzyskie,1233961,poradnia okulistyczna dla dzieci,19182,15.55,6,0.05
2019,świętokrzyskie,1233961,poradnia onkologiczna,15898,12.88,4,0.03
2019,świętokrzyskie,1233961,poradnia onkologii i hematologii dziecięcej,3332,2.7,1,0.01
2019,świętokrzyskie,1233961,poradnia osteoporozy,5306,4.3,3,0.02
2019,świętokrzyskie,1233961,poradnia otorynolaryngologiczna,125112,101.39,51,0.41
2019,świętokrzyskie,1233961,poradnia otorynolaryngologiczna dla dzieci,3873,3.14,3,0.02
2019,świętokrzyskie,1233961,poradnia patologii ciąży,250,0.2,1,0.01
2019,świętokrzyskie,1233961,poradnia pediatryczna,9,0.01,1,0.01
2019,świętokrzyskie,1233961,poradnia położniczo-ginekologiczna,288361,233.69,125,1.01
2019,świętokrzyskie,1233961,poradnia preluksacyjna,7959,6.45,8,0.06
2019,świętokrzyskie,1233961,poradnia profilaktyki chorób piersi,10690,8.66,4,0.03
2019,świętokrzyskie,1233961,poradnia proktologiczna,4392,3.56,5,0.04
2019,świętokrzyskie,1233961,poradnia radioterapii,12268,9.94,1,0.01
2019,świętokrzyskie,1233961,poradnia reumatologiczna,90451,73.3,35,0.28
2019,świętokrzyskie,1233961,poradnia reumatologiczna dla dzieci,661,0.54,4,0.03
2019,świętokrzyskie,1233961,poradnia transplantologiczna,173,0.14,1,0.01
2019,świętokrzyskie,1233961,poradnia urologiczna,92540,74.99,24,0.19
2019,świętokrzyskie,1233961,poradnia urologiczna dla dzieci,2284,1.85,1,0.01
2019,świętokrzyskie,1233961,poradnia wad postawy,4225,3.42,6,0.05
2019,świętokrzyskie,1233961,pracownia endoskopii,27490,22.28,27,0.22
2019,świętokrzyskie,1233961,pracownia rezonansu magnetycznego,63000,51.06,12,0.1
2019,świętokrzyskie,1233961,pracownia scyntygrafii,2322,1.88,1,0.01
2019,świętokrzyskie,1233961,pracownia tomografii komputerowej,56468,45.76,20,0.16
2019,świętokrzyskie,1233961,pracownia usg,1046,0.85,1,0.01
2018,dolnośląskie,2901225,poradnia alergologiczna,196065,67.58,69,0.24
2018,dolnośląskie,2901225,poradnia alergologiczna dla dzieci,36697,12.65,13,0.04
2018,dolnośląskie,2901225,poradnia audiologiczna,12427,4.28,6,0.02
2018,dolnośląskie,2901225,poradnia chemioterapii,31838,10.97,3,0.01
2018,dolnośląskie,2901225,poradnia chirurgii klatki piersiowej,5990,2.06,2,0.01
2018,dolnośląskie,2901225,poradnia chirurgii naczyniowej,17639,6.08,4,0.01
2018,dolnośląskie,2901225,poradnia chirurgii ogólnej,592923,204.37,131,0.45
2018,dolnośląskie,2901225,poradnia chirurgii ogólnej dla dzieci,40851,14.08,9,0.03
2018,dolnośląskie,2901225,poradnia chirurgii onkologicznej,61645,21.25,12,0.04
2018,dolnośląskie,2901225,poradnia chirurgii onkologicznej dla dzieci,415,0.14,1,0
2018,dolnośląskie,2901225,poradnia chirurgii plastycznej,11192,3.86,3,0.01
2018,dolnośląskie,2901225,poradnia chirurgii szczękowo-twarzowej,10172,3.51,4,0.01
2018,dolnośląskie,2901225,poradnia chirurgii urazowo-ortopedycznej,411016,141.67,90,0.31
2018,dolnośląskie,2901225,poradnia chorób metabolicznych,4835,1.67,3,0.01
2018,dolnośląskie,2901225,poradnia chorób naczyń,34468,11.88,12,0.04
2018,dolnośląskie,2901225,poradnia chorób płuc,46829,16.14,25,0.09
2018,dolnośląskie,2901225,poradnia chorób zakaźnych,21853,7.53,6,0.02
2018,dolnośląskie,2901225,poradnia chorób zakaźnych dla dzieci,5317,1.83,2,0.01
2018,dolnośląskie,2901225,poradnia dermatologiczna,396736,136.75,139,0.48
2018,dolnośląskie,2901225,poradnia diabetologiczna,125721,43.33,56,0.19
2018,dolnośląskie,2901225,poradnia diabetologiczna dla dzieci,2216,0.76,1,0
2018,dolnośląskie,2901225,poradnia endokrynologiczna,67346,23.21,21,0.07
2018,dolnośląskie,2901225,poradnia endokrynologiczna dla dzieci,10967,3.78,3,0.01
2018,dolnośląskie,2901225,poradnia endokrynologiczna osteoporozy,1722,0.59,1,0
2018,dolnośląskie,2901225,poradnia foniatryczna,8603,2.97,6,0.02
2018,dolnośląskie,2901225,poradnia gastroenterologiczna,37409,12.89,18,0.06
2018,dolnośląskie,2901225,poradnia gastroenterologiczna dla dzieci,5539,1.91,3,0.01
2018,dolnośląskie,2901225,poradnia genetyczna,6038,2.08,2,0.01
2018,dolnośląskie,2901225,poradnia geriatryczna,2900,1,3,0.01
2018,dolnośląskie,2901225,poradnia ginekologiczna,5319,1.83,2,0.01
2018,dolnośląskie,2901225,poradnia ginekologiczna dla dziewcząt,1440,0.5,4,0.01
2018,dolnośląskie,2901225,poradnia ginekologii onkologicznej,15420,5.31,3,0.01
2018,dolnośląskie,2901225,poradnia gruźlicy i chorób płuc,70479,24.29,19,0.07
2018,dolnośląskie,2901225,poradnia gruźlicy i chorób płuc dla dzieci,1179,0.41,1,0
2018,dolnośląskie,2901225,poradnia hematologiczna,41175,14.19,7,0.02
2018,dolnośląskie,2901225,poradnia hematologiczna dla dzieci,2672,0.92,1,0
2018,dolnośląskie,2901225,poradnia hepatologiczna,4090,1.41,2,0.01
2018,dolnośląskie,2901225,poradnia immunologiczna,1084,0.37,2,0.01
2018,dolnośląskie,2901225,poradnia kardiochirurgiczna,5272,1.82,3,0.01
2018,dolnośląskie,2901225,poradnia kardiologiczna,259810,89.55,74,0.26
2018,dolnośląskie,2901225,poradnia kardiologiczna dla dzieci,12692,4.37,8,0.03
2018,dolnośląskie,2901225,poradnia leczenia bólu,12226,4.21,9,0.03
2018,dolnośląskie,2901225,poradnia leczenia jaskry,5050,1.74,2,0.01
2018,dolnośląskie,2901225,poradnia leczenia mukowiscydozy,246,0.08,1,0
2018,dolnośląskie,2901225,poradnia leczenia zeza,15846,5.46,8,0.03
2018,dolnośląskie,2901225,poradnia logopedyczna,91498,31.54,56,0.19
2018,dolnośląskie,2901225,poradnia medycyny sportowej,8930,3.08,6,0.02
2018,dolnośląskie,2901225,poradnia nadciśnienia tętniczego,490,0.17,1,0
2018,dolnośląskie,2901225,poradnia nefrologiczna,21051,7.26,10,0.03
2018,dolnośląskie,2901225,poradnia nefrologiczna dla dzieci,6698,2.31,3,0.01
2018,dolnośląskie,2901225,poradnia neonatologiczna,8102,2.79,12,0.04
2018,dolnośląskie,2901225,poradnia neurochirurgiczna,17389,5.99,9,0.03
2018,dolnośląskie,2901225,poradnia neurologiczna,299781,103.33,115,0.4
2018,dolnośląskie,2901225,poradnia neurologiczna dla dzieci,29645,10.22,13,0.04
2018,dolnośląskie,2901225,poradnia okulistyczna,618334,213.13,182,0.63
2018,dolnośląskie,2901225,poradnia okulistyczna dla dzieci,15754,5.43,11,0.04
2018,dolnośląskie,2901225,poradnia onkologiczna,148061,51.03,44,0.15
2018,dolnośląskie,2901225,poradnia onkologii i hematologii dziecięcej,199,0.07,1,0
2018,dolnośląskie,2901225,poradnia osteoporozy,7484,2.58,3,0.01
2018,dolnośląskie,2901225,poradnia otorynolaryngologiczna,318579,109.81,134,0.46
2018,dolnośląskie,2901225,poradnia otorynolaryngologiczna dla dzieci,4363,1.5,4,0.01
2018,dolnośląskie,2901225,poradnia patologii ciąży,6412,2.21,2,0.01
2018,dolnośląskie,2901225,poradnia położniczo-ginekologiczna,712117,245.45,221,0.76
2018,dolnośląskie,2901225,poradnia preluksacyjna,12192,4.2,8,0.03
2018,dolnośląskie,2901225,poradnia profilaktyczno-lecznicza (hiv/aids),7433,2.56,2,0.01
2018,dolnośląskie,2901225,poradnia profilaktyki chorób piersi,10756,3.71,1,0
2018,dolnośląskie,2901225,poradnia proktologiczna,13150,4.53,9,0.03
2018,dolnośląskie,2901225,poradnia radioterapii,23786,8.2,2,0.01
2018,dolnośląskie,2901225,poradnia reumatologiczna,82117,28.3,56,0.19
2018,dolnośląskie,2901225,poradnia reumatologiczna dla dzieci,2620,0.9,3,0.01
2018,dolnośląskie,2901225,poradnia transplantologiczna,7510,2.59,4,0.01
2018,dolnośląskie,2901225,poradnia urologiczna,133959,46.17,52,0.18
2018,dolnośląskie,2901225,poradnia urologiczna dla dzieci,3048,1.05,1,0
2018,dolnośląskie,2901225,poradnia wad postawy,5584,1.92,7,0.02
2018,dolnośląskie,2901225,poradnia wad serca,3714,1.28,1,0
2018,dolnośląskie,2901225,poradnia wzw,804,0.28,1,0
2018,dolnośląskie,2901225,poradnia zaburzeń i wad rozwojowych dzieci,150,0.05,1,0
2018,dolnośląskie,2901225,pracownia endoskopii,54860,18.91,43,0.15
2018,dolnośląskie,2901225,pracownia lub zakład medycyny nuklearnej,4057,1.4,3,0.01
2018,dolnośląskie,2901225,pracownia rentgenodiagnostyki ogólnej,4663,1.61,1,0
2018,dolnośląskie,2901225,pracownia rezonansu magnetycznego,76268,26.29,25,0.09
2018,dolnośląskie,2901225,pracownia tomografii komputerowej,85554,29.49,36,0.12
2018,dolnośląskie,2901225,pracownia usg,1318,0.45,2,0.01
2018,kujawsko-pomorskie,2077775,inne pracownie diagnostyczne lub zabiegowe,2561,1.23,1,0
2018,kujawsko-pomorskie,2077775,poradnia alergologiczna,143398,69.02,43,0.21
2018,kujawsko-pomorskie,2077775,poradnia alergologiczna dla dzieci,55579,26.75,8,0.04
2018,kujawsko-pomorskie,2077775,poradnia audiologiczna,3345,1.61,3,0.01
2018,kujawsko-pomorskie,2077775,poradnia audiologiczna dla dzieci,2817,1.36,1,0
2018,kujawsko-pomorskie,2077775,poradnia chemioterapii,14677,7.06,3,0.01
2018,kujawsko-pomorskie,2077775,poradnia chirurgii klatki piersiowej,8812,4.24,2,0.01
2018,kujawsko-pomorskie,2077775,poradnia chirurgii naczyniowej,19219,9.25,5,0.02
2018,kujawsko-pomorskie,2077775,poradnia chirurgii ogólnej,379055,182.43,62,0.3
2018,kujawsko-pomorskie,2077775,poradnia chirurgii ogólnej dla dzieci,58361,28.09,14,0.07
2018,kujawsko-pomorskie,2077775,poradnia chirurgii onkologicznej,64373,30.98,12,0.06
2018,kujawsko-pomorskie,2077775,poradnia chirurgii plastycznej,3094,1.49,1,0
2018,kujawsko-pomorskie,2077775,poradnia chirurgii szczękowo-twarzowej,10681,5.14,4,0.02
2018,kujawsko-pomorskie,2077775,poradnia chirurgii urazowo-ortopedycznej,328472,158.09,53,0.26
2018,kujawsko-pomorskie,2077775,poradnia chirurgii urazowo-ortopedycznej dla dzieci,4906,2.36,3,0.01
2018,kujawsko-pomorskie,2077775,poradnia chorób metabolicznych,801,0.39,2,0.01
2018,kujawsko-pomorskie,2077775,poradnia chorób metabolicznych dla dzieci,1419,0.68,1,0
2018,kujawsko-pomorskie,2077775,poradnia chorób naczyń,9477,4.56,6,0.03
2018,kujawsko-pomorskie,2077775,poradnia chorób płuc,37250,17.93,16,0.08
2018,kujawsko-pomorskie,2077775,poradnia chorób płuc dla dzieci,10824,5.21,2,0.01
2018,kujawsko-pomorskie,2077775,poradnia chorób zakaźnych,15987,7.69,5,0.02
2018,kujawsko-pomorskie,2077775,poradnia chorób zakaźnych dla dzieci,440,0.21,1,0
2018,kujawsko-pomorskie,2077775,poradnia dermatologiczna,288038,138.63,67,0.32
2018,kujawsko-pomorskie,2077775,poradnia dermatologiczna dla dzieci,2972,1.43,1,0
2018,kujawsko-pomorskie,2077775,poradnia diabetologiczna,118226,56.9,38,0.18
2018,kujawsko-pomorskie,2077775,poradnia diabetologiczna dla dzieci,1666,0.8,2,0.01
2018,kujawsko-pomorskie,2077775,poradnia endokrynologiczna,125905,60.6,39,0.19
2018,kujawsko-pomorskie,2077775,poradnia endokrynologiczna dla dzieci,9914,4.77,3,0.01
2018,kujawsko-pomorskie,2077775,poradnia endokrynologii i diabetologii dziecięcej,1584,0.76,1,0
2018,kujawsko-pomorskie,2077775,poradnia foniatryczna,6065,2.92,2,0.01
2018,kujawsko-pomorskie,2077775,poradnia gastroenterologiczna,52116,25.08,24,0.12
2018,kujawsko-pomorskie,2077775,poradnia gastroenterologiczna dla dzieci,6762,3.25,2,0.01
2018,kujawsko-pomorskie,2077775,poradnia genetyczna,7152,3.44,2,0.01
2018,kujawsko-pomorskie,2077775,poradnia geriatryczna,5959,2.87,5,0.02
2018,kujawsko-pomorskie,2077775,poradnia ginekologiczna,13867,6.67,7,0.03
2018,kujawsko-pomorskie,2077775,poradnia ginekologiczna dla dziewcząt,6207,2.99,4,0.02
2018,kujawsko-pomorskie,2077775,poradnia gruźlicy i chorób płuc,55655,26.79,17,0.08
2018,kujawsko-pomorskie,2077775,poradnia gruźlicy i chorób płuc dla dzieci,11781,5.67,4,0.02
2018,kujawsko-pomorskie,2077775,poradnia hematologiczna,17652,8.5,5,0.02
2018,kujawsko-pomorskie,2077775,poradnia hematologiczna dla dzieci,3999,1.92,2,0.01
2018,kujawsko-pomorskie,2077775,poradnia hepatologiczna,19755,9.51,1,0
2018,kujawsko-pomorskie,2077775,poradnia immunologiczna,1107,0.53,1,0
2018,kujawsko-pomorskie,2077775,poradnia immunologiczna dla dzieci,1312,0.63,1,0
2018,kujawsko-pomorskie,2077775,poradnia kardiochirurgiczna,1543,0.74,1,0
2018,kujawsko-pomorskie,2077775,poradnia kardiologiczna,243309,117.1,60,0.29
2018,kujawsko-pomorskie,2077775,poradnia kardiologiczna dla dzieci,25154,12.11,7,0.03
2018,kujawsko-pomorskie,2077775,poradnia leczenia bólu,42721,20.56,18,0.09
2018,kujawsko-pomorskie,2077775,poradnia leczenia mukowiscydozy dla dzieci,453,0.22,1,0
2018,kujawsko-pomorskie,2077775,poradnia leczenia zeza,3275,1.58,3,0.01
2018,kujawsko-pomorskie,2077775,poradnia logopedyczna,69491,33.44,49,0.24
2018,kujawsko-pomorskie,2077775,poradnia logopedyczna dla dzieci,2044,0.98,2,0.01
2018,kujawsko-pomorskie,2077775,poradnia medycyny sportowej,32907,15.84,14,0.07
2018,kujawsko-pomorskie,2077775,poradnia nefrologiczna,17434,8.39,12,0.06
2018,kujawsko-pomorskie,2077775,poradnia nefrologiczna dla dzieci,4332,2.08,3,0.01
2018,kujawsko-pomorskie,2077775,poradnia neonatologiczna,10612,5.11,7,0.03
2018,kujawsko-pomorskie,2077775,poradnia neurochirurgiczna,33069,15.92,11,0.05
2018,kujawsko-pomorskie,2077775,poradnia neurochirurgiczna dla dzieci,480,0.23,1,0
2018,kujawsko-pomorskie,2077775,poradnia neurologiczna,278744,134.16,83,0.4
2018,kujawsko-pomorskie,2077775,poradnia neurologiczna dla dzieci,20542,9.89,8,0.04
2018,kujawsko-pomorskie,2077775,poradnia nowotworów krwi,5593,2.69,1,0
2018,kujawsko-pomorskie,2077775,poradnia okulistyczna,311574,149.96,83,0.4
2018,kujawsko-pomorskie,2077775,poradnia okulistyczna dla dzieci,9790,4.71,3,0.01
2018,kujawsko-pomorskie,2077775,poradnia onkologiczna,88564,42.62,13,0.06
2018,kujawsko-pomorskie,2077775,poradnia onkologiczna dla dzieci,2712,1.31,1,0
2018,kujawsko-pomorskie,2077775,poradnia osteoporozy,12530,6.03,6,0.03
2018,kujawsko-pomorskie,2077775,poradnia otorynolaryngologiczna,220839,106.29,81,0.39
2018,kujawsko-pomorskie,2077775,poradnia otorynolaryngologiczna dla dzieci,18051,8.69,5,0.02
2018,kujawsko-pomorskie,2077775,poradnia patologii ciąży,15,0.01,1,0
2018,kujawsko-pomorskie,2077775,poradnia położniczo-ginekologiczna,531176,255.65,203,0.98
2018,kujawsko-pomorskie,2077775,poradnia preluksacyjna,20984,10.1,14,0.07
2018,kujawsko-pomorskie,2077775,poradnia profilaktyczno-lecznicza (hiv/aids),1834,0.88,1,0
2018,kujawsko-pomorskie,2077775,poradnia profilaktyki chorób piersi,5321,2.56,2,0.01
2018,kujawsko-pomorskie,2077775,poradnia proktologiczna,4006,1.93,1,0
2018,kujawsko-pomorskie,2077775,poradnia radioterapii,22353,10.76,2,0.01
2018,kujawsko-pomorskie,2077775,poradnia reumatologiczna,115681,55.68,45,0.22
2018,kujawsko-pomorskie,2077775,poradnia reumatologiczna dla dzieci,2594,1.25,1,0
2018,kujawsko-pomorskie,2077775,poradnia transplantologiczna,3172,1.53,1,0
2018,kujawsko-pomorskie,2077775,poradnia transplantologiczna dla dzieci,213,0.1,1,0
2018,kujawsko-pomorskie,2077775,poradnia urologiczna,161100,77.53,47,0.23
2018,kujawsko-pomorskie,2077775,poradnia urologiczna dla dzieci,4049,1.95,3,0.01
2018,kujawsko-pomorskie,2077775,poradnia wad postawy,11927,5.74,5,0.02
2018,kujawsko-pomorskie,2077775,poradnia wad serca,6315,3.04,1,0
2018,kujawsko-pomorskie,2077775,poradnia zaopatrzenia ortopedycznego,2976,1.43,1,0
2018,kujawsko-pomorskie,2077775,pracownia diagnostyki obrazowej,3365,1.62,1,0
2018,kujawsko-pomorskie,2077775,pracownia endoskopii,40676,19.58,45,0.22
2018,kujawsko-pomorskie,2077775,pracownia lub zakład medycyny nuklearnej,6587,3.17,5,0.02
2018,kujawsko-pomorskie,2077775,pracownia rentgenodiagnostyki ogólnej,2,0,1,0
2018,kujawsko-pomorskie,2077775,pracownia rezonansu magnetycznego,61274,29.49,19,0.09
2018,kujawsko-pomorskie,2077775,pracownia tomografii komputerowej,50316,24.22,26,0.13
2018,kujawsko-pomorskie,2077775,pracownia usg,171,0.08,1,0
2018,lubelskie,2117619,poradnia alergologiczna,115608,54.59,44,0.21
2018,lubelskie,2117619,poradnia alergologiczna dla dzieci,31766,15,11,0.05
2018,lubelskie,2117619,poradnia audiologiczna,9397,4.44,6,0.03
2018,lubelskie,2117619,poradnia audiologiczna dla dzieci,2078,0.98,1,0
2018,lubelskie,2117619,poradnia chemioterapii,8139,3.84,1,0
2018,lubelskie,2117619,poradnia chirurgii klatki piersiowej,2082,0.98,1,0
2018,lubelskie,2117619,poradnia chirurgii naczyniowej,30043,14.19,11,0.05
2018,lubelskie,2117619,poradnia chirurgii ogólnej,352413,166.42,57,0.27
2018,lubelskie,2117619,poradnia chirurgii ogólnej dla dzieci,31330,14.79,7,0.03
2018,lubelskie,2117619,poradnia chirurgii onkologicznej,29185,13.78,8,0.04
2018,lubelskie,2117619,poradnia chirurgii plastycznej,5033,2.38,1,0
2018,lubelskie,2117619,poradnia chirurgii szczękowo-twarzowej,8042,3.8,4,0.02
2018,lubelskie,2117619,poradnia chirurgii urazowo-ortopedycznej,368634,174.08,52,0.25
2018,lubelskie,2117619,poradnia chirurgii urazowo-ortopedycznej dla dzieci,36789,17.37,8,0.04
